step,type,nameOrig,nameDest,isFraud,isFlaggedFraud
1,DEBIT,C721648892,C115939475,0,0
1,PAYMENT,C1150436743,M407241000,0,0
1,CASH_IN,C1960031800,C884457408,0,0
1,CASH_IN,C1149747394,C796774130,0,0
1,CASH_IN,C309271464,C22805895,0,0
1,CASH_IN,C973604748,C909295153,0,0
1,CASH_IN,C1401095299,C33524623,0,0
1,CASH_IN,C704143329,C453211571,0,0
1,CASH_IN,C1134601005,C1068824137,0,0
1,CASH_IN,C963573938,C1899073220,0,0
1,CASH_IN,C1921143808,C1711105800,0,0
1,CASH_IN,C435034854,C662736689,0,0
1,CASH_IN,C1594981181,C11003494,0,0
1,CASH_IN,C292856581,C564160838,0,0
1,CASH_IN,C1907808127,C747464370,0,0
1,CASH_IN,C409393797,C1335050193,0,0
1,CASH_IN,C1291485735,C2100440237,0,0
1,CASH_IN,C2015521846,C2063763486,0,0
1,CASH_IN,C1063801186,C1335050193,0,0
1,CASH_IN,C301205240,C1277716905,0,0
1,CASH_IN,C159860059,C11003494,0,0
1,CASH_IN,C1647303553,C1859965144,0,0
1,CASH_IN,C523331047,C1360767589,0,0
1,CASH_IN,C784556863,C193625667,0,0
1,CASH_IN,C492656161,C1459035867,0,0
1,CASH_IN,C20084184,C998351292,0,0
1,PAYMENT,C364389956,M542598487,0,0
1,PAYMENT,C1464652578,M1170399398,0,0
1,PAYMENT,C295466076,M175822565,0,0
1,PAYMENT,C991875403,M1762378078,0,0
1,PAYMENT,C466056887,M1196836564,0,0
1,PAYMENT,C168776700,M1035563730,0,0
1,PAYMENT,C501991708,M1753107603,0,0
1,PAYMENT,C404648659,M1858583776,0,0
1,PAYMENT,C757541645,M925364462,0,0
1,PAYMENT,C1547994163,M263656423,0,0
1,PAYMENT,C459030111,M326376794,0,0
1,PAYMENT,C1802073627,M1551263930,0,0
1,PAYMENT,C639769517,M361712894,0,0
1,PAYMENT,C905329146,M1521132614,0,0
1,PAYMENT,C1818440653,M65305091,0,0
1,PAYMENT,C131709548,M148813381,0,0
1,PAYMENT,C2111181256,M1564629011,0,0
1,PAYMENT,C386040589,M1788048182,0,0
1,PAYMENT,C663119869,M1749758430,0,0
1,PAYMENT,C1800592689,M438897070,0,0
1,PAYMENT,C235154585,M1064315206,0,0
1,PAYMENT,C1119277260,M268490061,0,0
1,PAYMENT,C1062163248,M21723014,0,0
1,PAYMENT,C1963980755,M1672736386,0,0
1,PAYMENT,C639690519,M2089636626,0,0
1,PAYMENT,C1983283775,M168670597,0,0
1,PAYMENT,C724886412,M1027022907,0,0
1,PAYMENT,C2144496344,M412375354,0,0
1,CASH_OUT,C347136295,C195600860,0,0
1,PAYMENT,C276970866,M2095710480,0,0
1,PAYMENT,C1183701566,M1428664849,0,0
1,PAYMENT,C1422883946,M2013332834,0,0
1,PAYMENT,C1349872758,M950729555,0,0
1,PAYMENT,C388623360,M1744032146,0,0
1,PAYMENT,C480118726,M1929447269,0,0
1,DEBIT,C722513129,C101601906,0,0
1,PAYMENT,C1377212248,M1054477035,0,0
1,TRANSFER,C1167792250,C1067936865,0,0
1,PAYMENT,C1799521220,M218654115,0,0
1,PAYMENT,C1668004795,M2125346660,0,0
1,PAYMENT,C17680342,M1332121385,0,0
1,CASH_IN,C1903051549,C373928166,0,0
1,CASH_OUT,C2121551683,C1163619825,0,0
1,PAYMENT,C296223788,M1783418615,0,0
1,CASH_OUT,C1765350920,C1076835071,0,0
1,PAYMENT,C904612411,M1689498062,0,0
1,PAYMENT,C1753542873,M1240230559,0,0
1,PAYMENT,C649681675,M1602069459,0,0
1,DEBIT,C271614685,C681979935,0,0
1,PAYMENT,C975354582,M1454366618,0,0
1,PAYMENT,C1694408103,M1892470159,0,0
1,DEBIT,C1595354442,C1058634310,0,0
1,PAYMENT,C2011982397,M1743770306,0,0
1,PAYMENT,C1910098693,M398644489,0,0
1,PAYMENT,C57407566,M436949795,0,0
1,PAYMENT,C632627844,M610189734,0,0
1,TRANSFER,C2016142571,C1749186397,0,0
1,TRANSFER,C947462790,C655381473,0,0
1,TRANSFER,C886343183,C1401316767,0,0
1,TRANSFER,C1716855490,C1916720513,0,0
1,TRANSFER,C1107201631,C481402298,0,0
1,TRANSFER,C811792884,C1899073220,0,0
1,TRANSFER,C538375433,C932583850,0,0
1,TRANSFER,C1864007931,C667346055,0,0
1,TRANSFER,C1512273713,C657736958,0,0
1,TRANSFER,C2099878104,C998351292,0,0
1,TRANSFER,C1778422985,C1538745405,0,0
1,TRANSFER,C1369885738,C392292416,0,0
1,TRANSFER,C285058000,C1653859230,0,0
1,TRANSFER,C555943503,C665576141,0,0
1,TRANSFER,C1332439166,C1122118227,0,0
1,TRANSFER,C684407333,C564160838,0,0
1,DEBIT,C1431699407,C1034584766,0,0
1,PAYMENT,C1828559444,M2025928493,0,0
1,PAYMENT,C162144258,M1945836927,0,0
1,PAYMENT,C1943275118,M39661414,0,0
1,TRANSFER,C1513071903,C24119573,0,0
1,PAYMENT,C1905548224,M580965610,0,0
1,CASH_OUT,C1240328647,C453211571,0,0
1,PAYMENT,C1858976440,M1037346554,0,0
1,PAYMENT,C435626542,M1064456966,0,0
1,PAYMENT,C1013528106,M605201451,0,0
1,PAYMENT,C72615125,M689147194,0,0
1,PAYMENT,C1555965524,M1841099284,0,0
1,PAYMENT,C1231696346,M2082807696,0,0
1,PAYMENT,C1367612102,M1537371824,0,0
1,PAYMENT,C1130258687,M399715995,0,0
1,PAYMENT,C1727026317,M779051277,0,0
1,PAYMENT,C512140711,M279963418,0,0
1,PAYMENT,C1948224958,M556662073,0,0
1,PAYMENT,C170778406,M1708490318,0,0
1,PAYMENT,C1840217399,M598049166,0,0
1,PAYMENT,C1192603187,M167550865,0,0
1,DEBIT,C531373404,C1778801068,0,0
1,PAYMENT,C277497558,M2055472834,0,0
1,PAYMENT,C392760852,M1750120280,0,0
1,PAYMENT,C707719282,M1883652579,0,0
1,PAYMENT,C788592721,M1107779742,0,0
1,PAYMENT,C527939020,M1568450200,0,0
1,PAYMENT,C1972772630,M208437930,0,0
1,PAYMENT,C773300030,M384283650,0,0
1,PAYMENT,C1397516135,M1004390006,0,0
1,PAYMENT,C698437724,M38647502,0,0
1,PAYMENT,C839552703,M1739653374,0,0
1,PAYMENT,C1152487396,M732277370,0,0
1,DEBIT,C1295820487,C1076835071,0,0
1,PAYMENT,C585496942,M1784908921,0,0
1,PAYMENT,C1821580597,M1152488702,0,0
1,CASH_OUT,C1225927567,C1899073220,0,0
1,CASH_OUT,C1071933072,C543409470,0,0
1,PAYMENT,C1273675500,M62182667,0,0
1,PAYMENT,C1529010337,M1198450099,0,0
1,PAYMENT,C1508720236,M2094310615,0,0
1,PAYMENT,C830381116,M26059997,0,0
1,PAYMENT,C832828638,M1753746465,0,0
1,CASH_OUT,C768795248,C1286084959,0,0
1,PAYMENT,C1100288091,M1866340787,0,0
1,PAYMENT,C1207953777,M2097435292,0,0
1,PAYMENT,C351965871,M186049026,0,0
1,CASH_IN,C865744496,C667346055,0,0
1,CASH_IN,C1825903149,C421163163,0,0
1,CASH_IN,C746228466,C1935365522,0,0
1,CASH_IN,C281049997,C1850180796,0,0
1,CASH_IN,C1913386579,C557041912,0,0
1,CASH_IN,C906741317,C832279283,0,0
1,CASH_IN,C1323235180,C1568059495,0,0
1,CASH_IN,C1565647145,C392292416,0,0
1,CASH_IN,C1891974590,C540811471,0,0
1,CASH_IN,C412410893,C667346055,0,0
1,CASH_IN,C566760932,C1364913072,0,0
1,CASH_IN,C1933762653,C1234776885,0,0
1,CASH_IN,C707992390,C248609774,0,0
1,CASH_IN,C356005505,C22805895,0,0
1,CASH_IN,C1950246647,C195600860,0,0
1,CASH_IN,C278536229,C193864812,0,0
1,CASH_IN,C574746715,C1590550415,0,0
1,CASH_IN,C1981372076,C1816757085,0,0
1,CASH_IN,C1905758022,C1041638599,0,0
1,CASH_IN,C810353241,C884457408,0,0
1,CASH_IN,C488898339,C657736958,0,0
1,CASH_IN,C557016605,C35534346,0,0
1,CASH_IN,C1821581506,C1740000325,0,0
1,CASH_IN,C873769155,C716083600,0,0
1,CASH_IN,C919376773,C657736958,0,0
1,CASH_IN,C217389263,C838411509,0,0
1,CASH_IN,C2031467683,C1577213552,0,0
1,CASH_IN,C1758876146,C2118255842,0,0
1,CASH_IN,C987015126,C447320069,0,0
1,CASH_IN,C507765539,C1721246982,0,0
1,CASH_IN,C1248310508,C401424608,0,0
1,CASH_IN,C275002771,C998351292,0,0
1,CASH_IN,C261216862,C543409470,0,0
1,CASH_IN,C248146548,C1286084959,0,0
1,CASH_IN,C2046652309,C681979935,0,0
1,CASH_IN,C1216611732,C1870252780,0,0
1,CASH_IN,C1237743088,C1590550415,0,0
1,CASH_IN,C344080246,C1259769769,0,0
1,CASH_IN,C110197684,C1688019098,0,0
1,CASH_IN,C1859216983,C657736958,0,0
1,CASH_IN,C339933064,C1859965144,0,0
1,CASH_IN,C289281017,C1740000325,0,0
1,CASH_IN,C478123697,C97730845,0,0
1,CASH_IN,C2038020279,C97730845,0,0
1,CASH_IN,C2047147687,C1629911510,0,0
1,CASH_IN,C465869765,C878506901,0,0
1,CASH_IN,C2070830098,C1899073220,0,0
1,CASH_IN,C1332150216,C655381473,0,0
1,CASH_IN,C306889029,C801142660,0,0
1,CASH_IN,C770669178,C33524623,0,0
1,CASH_IN,C619199769,C728885526,0,0
1,CASH_IN,C1544031987,C1870252780,0,0
1,CASH_IN,C411876574,C1163619825,0,0
1,CASH_IN,C1323706655,C747464370,0,0
1,CASH_IN,C721671471,C534662976,0,0
1,CASH_IN,C937437482,C557041912,0,0
1,CASH_IN,C1257703748,C564160838,0,0
1,CASH_IN,C891715540,C297927961,0,0
1,CASH_IN,C3768050,C1041638599,0,0
1,CASH_IN,C916897446,C1590550415,0,0
1,CASH_IN,C1156135967,C2117043942,0,0
1,PAYMENT,C1110913929,M162667475,0,0
1,PAYMENT,C174245837,M124132186,0,0
1,PAYMENT,C2083969860,M1707293586,0,0
1,PAYMENT,C2030294088,M1309191417,0,0
2,PAYMENT,C70165127,M2026706491,0,0
2,PAYMENT,C520830206,M351216770,0,0
2,PAYMENT,C1705281026,M1967667267,0,0
2,PAYMENT,C862062296,M1589968642,0,0
2,PAYMENT,C521270862,M724525007,0,0
2,PAYMENT,C140040372,M1897732690,0,0
2,PAYMENT,C1630413241,M808377204,0,0
2,PAYMENT,C2130520253,M1730900666,0,0
2,PAYMENT,C1998103567,M824915171,0,0
2,PAYMENT,C646204091,M445010547,0,0
2,PAYMENT,C680306160,M1080561710,0,0
2,PAYMENT,C1153256202,M1811975204,0,0
2,PAYMENT,C560858993,M554146322,0,0
2,CASH_IN,C265052195,C662736689,0,0
2,PAYMENT,C1741007954,M910260820,0,0
2,PAYMENT,C730575236,M1193939374,0,0
2,PAYMENT,C231182885,M820627987,0,0
2,DEBIT,C1176001051,C1899073220,0,0
2,PAYMENT,C1361609751,M1624203949,0,0
2,PAYMENT,C503879157,M449105069,0,0
2,PAYMENT,C265939934,M345516674,0,0
2,PAYMENT,C1323676377,M1928900108,0,0
2,PAYMENT,C843005078,M1730595945,0,0
2,PAYMENT,C79092014,M864657274,0,0
2,PAYMENT,C2023349777,M688722159,0,0
2,PAYMENT,C465621833,M1682828548,0,0
2,PAYMENT,C1385352906,M332998175,0,0
2,PAYMENT,C245298614,M87035052,0,0
2,PAYMENT,C1091597918,M463690173,0,0
2,PAYMENT,C1659452474,M1731795367,0,0
2,PAYMENT,C634991000,M607578671,0,0
2,PAYMENT,C261429887,M550424075,0,0
2,CASH_IN,C1282899579,C503195940,0,0
2,CASH_IN,C1594065480,C1870252780,0,0
2,CASH_IN,C2028088629,C1750905143,0,0
2,CASH_IN,C780802740,C306206744,0,0
2,CASH_IN,C1509506488,C1782113663,0,0
2,CASH_IN,C447477005,C1335050193,0,0
2,CASH_IN,C1942612200,C667346055,0,0
2,CASH_IN,C233309087,C1577213552,0,0
2,CASH_IN,C502066023,C557041912,0,0
2,CASH_IN,C1479177802,C1916720513,0,0
2,CASH_IN,C1687702287,C1068824137,0,0
2,CASH_IN,C690051320,C1778801068,0,0
2,CASH_IN,C1407986024,C1262822392,0,0
2,CASH_IN,C1493142905,C1318822808,0,0
2,CASH_IN,C2115597658,C884457408,0,0
2,CASH_IN,C1566311673,C1782113663,0,0
2,CASH_IN,C1867108691,C1504109395,0,0
2,CASH_IN,C1266224518,C1740000325,0,0
2,CASH_IN,C2122252822,C836514715,0,0
2,CASH_IN,C1127856876,C1850180796,0,0
2,CASH_IN,C1658534033,C124540047,0,0
2,CASH_IN,C1640832113,C1538745405,0,0
2,CASH_IN,C1730465260,C1286084959,0,0
2,CASH_IN,C1766122814,C97730845,0,0
2,CASH_IN,C1390430007,C1498438472,0,0
2,CASH_IN,C1539827598,C1112414583,0,0
2,CASH_IN,C441260727,C193864812,0,0
2,CASH_IN,C1416520149,C1360767589,0,0
2,CASH_IN,C73878928,C1076835071,0,0
2,CASH_IN,C1618489605,C193864812,0,0
2,CASH_IN,C311559967,C1068824137,0,0
2,CASH_IN,C903195729,C1262822392,0,0
2,CASH_IN,C190868662,C1076835071,0,0
2,CASH_IN,C707892422,C1318822808,0,0
2,CASH_IN,C672777312,C24119573,0,0
2,CASH_IN,C808862230,C1899073220,0,0
2,CASH_IN,C951819642,C193625667,0,0
2,CASH_IN,C512407823,C1749186397,0,0
2,CASH_IN,C2027308154,C97730845,0,0
2,CASH_IN,C2054332292,C1286084959,0,0
2,CASH_IN,C507944445,C248609774,0,0
2,CASH_IN,C1431244283,C1816757085,0,0
2,CASH_IN,C527464124,C306206744,0,0
2,CASH_IN,C1905280105,C33524623,0,0
2,CASH_IN,C1536399059,C124540047,0,0
2,CASH_IN,C1981708431,C42158278,0,0
2,CASH_IN,C1783047526,C1997859171,0,0
2,CASH_IN,C419923787,C451111351,0,0
2,CASH_IN,C1583722422,C564160838,0,0
2,CASH_IN,C1530560245,C459857341,0,0
2,CASH_IN,C142941409,C1782113663,0,0
2,CASH_IN,C765329253,C1491676195,0,0
2,CASH_IN,C1593245055,C1789550256,0,0
2,CASH_IN,C1446243714,C357863579,0,0
2,CASH_IN,C1987154353,C793315160,0,0
2,CASH_IN,C886386381,C657736958,0,0
2,CASH_IN,C1562452013,C481402298,0,0
2,PAYMENT,C347572726,M1857126088,0,0
2,TRANSFER,C1930401429,C63387985,0,0
2,PAYMENT,C662433937,M262878641,0,0
2,TRANSFER,C1778994610,C481402298,0,0
2,TRANSFER,C1706939736,C905650857,0,0
2,TRANSFER,C498748934,C811597470,0,0
2,TRANSFER,C1273689789,C1353512285,0,0
2,PAYMENT,C1798194863,M1613912455,0,0
2,DEBIT,C792195577,C1041638599,0,0
2,PAYMENT,C863286716,M720803395,0,0
2,PAYMENT,C1484397819,M1213367860,0,0
2,CASH_OUT,C1578959831,C2063763486,0,0
2,PAYMENT,C1078448857,M1221759982,0,0
2,PAYMENT,C342740966,M576222471,0,0
2,CASH_OUT,C1551350415,C1262822392,0,0
2,PAYMENT,C6688524,M2047799833,0,0
2,PAYMENT,C455036946,M2061316668,0,0
2,PAYMENT,C1249070084,M1197535593,0,0
2,DEBIT,C639542871,C1955948959,0,0
2,PAYMENT,C901852282,M1703040426,0,0
2,PAYMENT,C623446986,M1985363238,0,0
2,CASH_OUT,C1254649194,C1782113663,0,0
2,PAYMENT,C1032867484,M1351247295,0,0
2,PAYMENT,C401792389,M509104428,0,0
2,PAYMENT,C553846997,M581383895,0,0
2,PAYMENT,C599316979,M2134195609,0,0
2,PAYMENT,C1179244298,M1564688538,0,0
2,DEBIT,C953253248,C564160838,0,0
2,TRANSFER,C1860060918,C2117043942,0,0
2,DEBIT,C1713847712,C1401316767,0,0
2,PAYMENT,C556263022,M304718519,0,0
2,PAYMENT,C240959474,M1372150180,0,0
2,PAYMENT,C1338229093,M278986288,0,0
2,CASH_OUT,C2070438137,C248609774,0,0
2,PAYMENT,C1626800713,M837693403,0,0
2,DEBIT,C640161448,C1883840933,0,0
2,PAYMENT,C520082748,M1187146208,0,0
2,TRANSFER,C110233108,C13226198,0,0
2,PAYMENT,C1617550648,M6267452,0,0
2,PAYMENT,C1434932926,M1127434428,0,0
2,PAYMENT,C1830669823,M271502370,0,0
2,PAYMENT,C2146654783,M651992021,0,0
2,PAYMENT,C623757508,M1124360095,0,0
2,PAYMENT,C641980258,M1677976140,0,0
2,PAYMENT,C790851040,M1320826684,0,0
2,PAYMENT,C1987707214,M219192399,0,0
2,PAYMENT,C963165280,M653553574,0,0
2,PAYMENT,C2259527,M156855528,0,0
2,CASH_OUT,C1974356511,C13329486,0,0
2,PAYMENT,C1881309779,M1673604690,0,0
2,PAYMENT,C566042862,M650410100,0,0
2,PAYMENT,C1108367077,M675889995,0,0
2,PAYMENT,C1622912252,M1706655559,0,0
2,DEBIT,C626961003,C1711105800,0,0
2,PAYMENT,C1198515856,M2047770317,0,0
2,PAYMENT,C1424188812,M71209097,0,0
2,TRANSFER,C1012776440,C1183572822,0,0
2,DEBIT,C892093608,C990398217,0,0
2,PAYMENT,C2058127492,M174515584,0,0
2,PAYMENT,C1535454025,M215690645,0,0
2,DEBIT,C304966690,C884457408,0,0
2,PAYMENT,C794476802,M1576499395,0,0
2,PAYMENT,C143999341,M1906335777,0,0
2,PAYMENT,C135003590,M1859956068,0,0
2,PAYMENT,C1281361915,M1043584830,0,0
2,PAYMENT,C1770125555,M1648217898,0,0
2,PAYMENT,C783172425,M243596165,0,0
2,PAYMENT,C1755634886,M1684802151,0,0
2,PAYMENT,C939829672,M292890110,0,0
2,PAYMENT,C1601800698,M1539477312,0,0
2,PAYMENT,C1184248953,M2121573248,0,0
2,PAYMENT,C1842463725,M581364120,0,0
2,PAYMENT,C1441014857,M240641494,0,0
2,PAYMENT,C1845137754,M2013613908,0,0
2,PAYMENT,C213383793,M1040172900,0,0
2,PAYMENT,C79094208,M1444635117,0,0
2,PAYMENT,C1699511597,M650859015,0,0
2,CASH_OUT,C356519935,C1529115495,0,0
2,PAYMENT,C416878771,M511357840,0,0
2,PAYMENT,C1650299186,M2004305265,0,0
2,PAYMENT,C662409124,M1825984232,0,0
2,PAYMENT,C1644987969,M790432700,0,0
2,PAYMENT,C1415624532,M178192958,0,0
2,DEBIT,C203924386,C323761934,0,0
2,PAYMENT,C1260390769,M439078230,0,0
2,PAYMENT,C1758962399,M1507604180,0,0
2,PAYMENT,C318555935,M1450830187,0,0
2,PAYMENT,C65894433,M1002406942,0,0
2,PAYMENT,C1326413897,M1453650546,0,0
2,CASH_OUT,C1054913783,C655381473,0,0
2,PAYMENT,C2042120257,M1296153103,0,0
2,CASH_OUT,C1015539383,C681979935,0,0
2,PAYMENT,C125549276,M1010434098,0,0
2,DEBIT,C2095793272,C925936450,0,0
2,PAYMENT,C2145040140,M632115057,0,0
2,CASH_IN,C1241182310,C1668376627,0,0
2,CASH_IN,C1872012709,C1234250905,0,0
2,CASH_IN,C1163664780,C667346055,0,0
2,CASH_IN,C172299409,C481402298,0,0
2,CASH_IN,C337816703,C985934102,0,0
2,CASH_IN,C1582406355,C1249547869,0,0
2,CASH_IN,C2076462312,C13329486,0,0
2,CASH_IN,C1493642909,C1671179293,0,0
2,CASH_IN,C1481056406,C1721246982,0,0
2,CASH_IN,C177389135,C1538745405,0,0
2,CASH_IN,C1407713529,C1163619825,0,0
2,CASH_IN,C863748063,C1234776885,0,0
2,CASH_IN,C1389984438,C1067936865,0,0
2,CASH_IN,C1302779492,C1360767589,0,0
2,CASH_IN,C1583020257,C1401316767,0,0
2,CASH_IN,C816918962,C451111351,0,0
2,CASH_IN,C690287064,C968113504,0,0
2,CASH_IN,C1380583278,C932583850,0,0
2,CASH_IN,C1532915766,C33524623,0,0
2,CASH_IN,C1658578510,C1916720513,0,0
2,CASH_IN,C1828676092,C2007149130,0,0
2,CASH_IN,C1846307450,C1286084959,0,0
2,CASH_IN,C1182492749,C1816757085,0,0
2,CASH_IN,C2075074394,C1577213552,0,0
2,CASH_IN,C1825071442,C35534346,0,0
2,CASH_IN,C1629133067,C836514715,0,0
2,CASH_IN,C2092870757,C195600860,0,0
2,CASH_IN,C2145921383,C977993101,0,0
2,CASH_IN,C1350894905,C977993101,0,0
2,CASH_IN,C1709317347,C1883840933,0,0
2,CASH_IN,C1815501246,C657736958,0,0
2,CASH_IN,C1378612814,C1122118227,0,0
2,CASH_IN,C721395199,C977993101,0,0
2,CASH_IN,C1594857799,C2140846441,0,0
2,CASH_IN,C27971761,C885951223,0,0
2,CASH_IN,C205446988,C1590550415,0,0
2,CASH_IN,C1526250321,C564160838,0,0
2,CASH_IN,C2040452328,C392292416,0,0
2,CASH_IN,C778484786,C11003494,0,0
2,CASH_IN,C1423491597,C998351292,0,0
2,CASH_IN,C1264966132,C990398217,0,0
2,CASH_IN,C1146318308,C1060830840,0,0
2,CASH_IN,C1607458416,C1789550256,0,0
2,CASH_IN,C1301653294,C1839337592,0,0
2,CASH_IN,C685407505,C1529115495,0,0
2,CASH_IN,C2008619427,C977993101,0,0
2,CASH_IN,C1445225850,C1234250905,0,0
2,CASH_IN,C912790599,C1459035867,0,0
2,CASH_IN,C1294058862,C24119573,0,0
2,CASH_IN,C1919592808,C22805895,0,0
2,CASH_IN,C118492650,C2117043942,0,0
2,CASH_IN,C1898773347,C63387985,0,0
2,CASH_IN,C853887645,C1347294617,0,0
2,CASH_IN,C358847552,C716083600,0,0
2,CASH_IN,C303805531,C985934102,0,0
2,CASH_IN,C83534488,C1286084959,0,0
2,CASH_IN,C483635512,C1590550415,0,0
2,CASH_IN,C354154358,C716083600,0,0
2,CASH_IN,C1517105378,C1122118227,0,0
2,CASH_IN,C189970261,C1068824137,0,0
2,CASH_IN,C168398198,C564160838,0,0
2,CASH_IN,C1088649990,C1778801068,0,0
2,CASH_IN,C1933224408,C977993101,0,0
2,CASH_IN,C1842102517,C998351292,0,0
2,CASH_IN,C728236551,C1401316767,0,0
2,CASH_IN,C1887991591,C11003494,0,0
2,PAYMENT,C1457157255,M1503546689,0,0
2,PAYMENT,C848102479,M17792118,0,0
2,DEBIT,C74735260,C1761291320,0,0
2,CASH_OUT,C791412502,C1538745405,0,0
2,PAYMENT,C1977493952,M264767425,0,0
2,DEBIT,C695085082,C270095066,0,0
2,PAYMENT,C1506648430,M1574503358,0,0
2,TRANSFER,C316731851,C1504109395,0,0
2,PAYMENT,C1242969461,M2120493960,0,0
2,DEBIT,C1798636297,C1721246982,0,0
2,PAYMENT,C2127481101,M92862012,0,0
2,PAYMENT,C1517266286,M427939937,0,0
2,PAYMENT,C294649085,M1408549350,0,0
2,PAYMENT,C1947683363,M1665324560,0,0
2,PAYMENT,C230991505,M2018164030,0,0
2,PAYMENT,C918730310,M1128600792,0,0
2,PAYMENT,C1797112335,M1175662879,0,0
2,PAYMENT,C1698746141,M248050873,0,0
2,TRANSFER,C197149397,C1219273867,0,0
2,PAYMENT,C1417941371,M937366737,0,0
2,PAYMENT,C2130400175,M1998876751,0,0
2,PAYMENT,C64989209,M1290358063,0,0
2,PAYMENT,C1756039478,M1020897892,0,0
2,PAYMENT,C1119371910,M1144979403,0,0
2,PAYMENT,C1961667779,M85435056,0,0
2,PAYMENT,C87784678,M910691117,0,0
2,PAYMENT,C668152723,M526981115,0,0
2,PAYMENT,C1105958076,M931987151,0,0
2,PAYMENT,C159190022,M1585189917,0,0
2,PAYMENT,C1135555866,M319144230,0,0
2,PAYMENT,C1928983164,M1276894402,0,0
2,PAYMENT,C1982216126,M1268237485,0,0
2,PAYMENT,C1983948209,M1680841335,0,0
2,PAYMENT,C603183755,M1446301940,0,0
2,PAYMENT,C623545006,M1028538462,0,0
2,PAYMENT,C5563134,M1888952688,0,0
2,PAYMENT,C18459190,M1310344955,0,0
2,CASH_IN,C1778257620,C1629687658,0,0
2,PAYMENT,C548093498,M1823438851,0,0
2,PAYMENT,C1889457907,M1771040410,0,0
2,PAYMENT,C271341439,M131353113,0,0
2,PAYMENT,C33238366,M387377349,0,0
2,PAYMENT,C1702089463,M1079167170,0,0
2,PAYMENT,C404458571,M954928973,0,0
2,PAYMENT,C1131710157,M364266169,0,0
2,PAYMENT,C1368128912,M830083467,0,0
2,PAYMENT,C1457499015,M1901824111,0,0
2,PAYMENT,C2142411945,M505756829,0,0
2,DEBIT,C890060621,C1018298342,0,0
2,PAYMENT,C414765427,M1938047257,0,0
2,PAYMENT,C1156729376,M408543908,0,0
2,CASH_OUT,C1177852821,C1941598182,0,0
2,CASH_OUT,C392795843,C1850180796,0,0
2,CASH_OUT,C1092382020,C657736958,0,0
2,CASH_OUT,C378006273,C1870252780,0,0
2,CASH_OUT,C1955406455,C1134894336,0,0
2,CASH_OUT,C797539755,C905650857,0,0
2,CASH_OUT,C224219987,C11003494,0,0
2,CASH_OUT,C606826010,C793315160,0,0
2,CASH_OUT,C967343730,C1122118227,0,0
2,CASH_OUT,C1562912969,C801142660,0,0
2,CASH_OUT,C973615092,C1504109395,0,0
2,CASH_OUT,C1168956689,C1453128758,0,0
2,PAYMENT,C1057841208,M595556720,0,0
2,PAYMENT,C1492358500,M2073333566,0,0
2,PAYMENT,C793521364,M2007004340,0,0
2,PAYMENT,C859604881,M1812861879,0,0
2,PAYMENT,C585803886,M1444642131,0,0
2,PAYMENT,C30173198,M499339307,0,0
2,PAYMENT,C1780298277,M1742814160,0,0
2,PAYMENT,C84915002,M46852536,0,0
2,CASH_OUT,C21331934,C1286084959,0,0
2,PAYMENT,C1872034717,M402264886,0,0
2,PAYMENT,C1109966680,M1756988236,0,0
2,PAYMENT,C549049813,M1729958231,0,0
2,DEBIT,C1623761043,C2094777811,0,0
2,PAYMENT,C1154481189,M708222484,0,0
2,CASH_OUT,C632206764,C885951223,0,0
2,CASH_OUT,C13063602,C1899073220,0,0
2,CASH_OUT,C1003663195,C991505714,0,0
2,TRANSFER,C621432843,C1471633238,0,0
2,PAYMENT,C1977189075,M1334391583,0,0
2,PAYMENT,C1636824514,M376601584,0,0
2,PAYMENT,C797224183,M689140691,0,0
2,PAYMENT,C925672150,M839180856,0,0
2,PAYMENT,C955061147,M173175486,0,0
2,PAYMENT,C1488608048,M1304065853,0,0
2,PAYMENT,C496751834,M80052821,0,0
2,PAYMENT,C246168102,M280078161,0,0
2,PAYMENT,C1406114969,M2066770847,0,0
2,PAYMENT,C337777621,M154449199,0,0
2,PAYMENT,C640736196,M1587818510,0,0
2,PAYMENT,C1511799988,M1991075605,0,0
2,PAYMENT,C1449360639,M691540605,0,0
2,PAYMENT,C310014578,M267533031,0,0
2,PAYMENT,C1111173986,M729375394,0,0
2,PAYMENT,C1792109661,M1961510626,0,0
2,PAYMENT,C1871778598,M253558788,0,0
2,PAYMENT,C1850680894,M1219797059,0,0
2,PAYMENT,C794526288,M1210165919,0,0
2,PAYMENT,C1598561139,M840109665,0,0
2,TRANSFER,C1093223281,C2063275841,1,0
2,CASH_OUT,C77163673,C644345897,1,0
2,PAYMENT,C462777594,M828312047,0,0
2,PAYMENT,C979822206,M1976870927,0,0
2,PAYMENT,C1167522035,M214929887,0,0
2,PAYMENT,C18338606,M1372817363,0,0
2,DEBIT,C594586746,C662045021,0,0
2,PAYMENT,C1396801698,M1827710791,0,0
2,DEBIT,C558913557,C977993101,0,0
2,CASH_OUT,C132461369,C1973538135,0,0
2,PAYMENT,C1493104631,M836614448,0,0
2,PAYMENT,C317644782,M1010584177,0,0
2,DEBIT,C324158286,C566698125,0,0
2,CASH_OUT,C1335520301,C2081595126,0,0
2,CASH_OUT,C728746911,C1023714065,0,0
2,CASH_OUT,C1977508673,C401424608,0,0
2,CASH_OUT,C1947666055,C1916720513,0,0
2,CASH_OUT,C1760622380,C1122118227,0,0
2,CASH_OUT,C1033304734,C459857341,0,0
